Game	GameID	Players	Rounds	Turns	Ticks	P0_Score	P0_Ordinal	P0_Type	P1_Score	P1_Ordinal	P1_Type	P2_Score	P2_Ordinal	P2_Type	P3_Score	P3_Ordinal	P3_Type	P4_Score	P4_Ordinal	P4_Type	P5_Score	P5_Ordinal	P5_Type	P6_Score	P6_Ordinal	P6_Type	P7_Score	P7_Ordinal	P7_Type	P8_Score	P8_Ordinal	P8_Type
SushiGo	1330	4	2	87	94	21.0	4	Random	36.0	1	MCTSPlayer	26.0	3	OSLA	35.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1331	4	2	87	90	13.0	4	Random	43.0	1	MCTSPlayer	35.0	3	OSLA	38.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1332	4	2	87	92	27.0	2	Random	36.0	1	MCTSPlayer	27.0	2	OSLA	18.0	4	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1333	4	2	87	90	19.0	4	Random	32.0	1	MCTSPlayer	31.0	2	OSLA	30.0	3	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1334	4	2	87	92	20.0	4	Random	33.0	1	MCTSPlayer	25.0	3	OSLA	29.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1335	4	2	87	92	23.0	3	Random	34.0	2	MCTSPlayer	17.0	4	OSLA	35.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1336	4	2	87	94	9.00	4	Random	33.0	1	MCTSPlayer	29.0	3	OSLA	31.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1337	4	2	87	92	19.0	4	Random	44.0	1	MCTSPlayer	26.0	2	OSLA	20.0	3	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1338	4	2	87	96	29.0	3	Random	40.0	1	MCTSPlayer	26.0	4	OSLA	30.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1339	4	2	87	94	12.0	4	Random	31.0	3	MCTSPlayer	34.0	2	OSLA	37.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1340	4	2	87	90	16.0	4	Random	23.0	3	MCTSPlayer	32.0	2	OSLA	35.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1341	4	2	87	92	18.0	4	Random	20.0	3	MCTSPlayer	25.0	2	OSLA	49.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1342	4	2	87	94	14.0	4	Random	42.0	2	MCTSPlayer	17.0	3	OSLA	47.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1343	4	2	87	90	27.0	3	Random	24.0	4	MCTSPlayer	28.0	2	OSLA	38.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1344	4	2	87	90	23.0	4	Random	30.0	2	MCTSPlayer	31.0	1	OSLA	28.0	3	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1345	4	2	87	90	28.0	2	Random	27.0	3	MCTSPlayer	22.0	4	OSLA	37.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1346	4	2	87	92	18.0	4	Random	36.0	2	MCTSPlayer	25.0	3	OSLA	37.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1347	4	2	87	94	13.0	4	Random	24.0	3	MCTSPlayer	32.0	2	OSLA	42.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1348	4	2	87	92	20.0	4	Random	25.0	3	MCTSPlayer	27.0	2	OSLA	32.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1349	4	2	87	94	22.0	4	Random	35.0	2	MCTSPlayer	32.0	3	OSLA	49.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1350	4	2	87	94	28.0	2	Random	23.0	4	MCTSPlayer	31.0	1	OSLA	28.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1351	4	2	87	92	23.0	3	Random	35.0	1	MCTSPlayer	29.0	2	OSLA	23.0	3	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1352	4	2	87	92	21.0	4	Random	30.0	3	MCTSPlayer	31.0	2	OSLA	43.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1353	4	2	87	90	17.0	4	Random	31.0	3	MCTSPlayer	36.0	1	OSLA	32.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1354	4	2	87	94	23.0	4	Random	32.0	2	MCTSPlayer	25.0	3	OSLA	34.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1355	4	2	87	94	26.0	4	Random	37.0	2	MCTSPlayer	28.0	3	OSLA	51.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1356	4	2	87	92	24.0	3	Random	40.0	1	MCTSPlayer	29.0	2	OSLA	18.0	4	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1357	4	2	87	90	19.0	3	Random	28.0	2	MCTSPlayer	17.0	4	OSLA	44.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1358	4	2	87	92	25.0	3	Random	30.0	2	MCTSPlayer	15.0	4	OSLA	52.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1359	4	2	87	94	23.0	4	Random	29.0	2	MCTSPlayer	45.0	1	OSLA	26.0	3	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1360	4	2	87	90	24.0	4	Random	27.0	2	MCTSPlayer	26.0	3	OSLA	40.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1361	4	2	87	92	27.0	4	Random	33.0	2	MCTSPlayer	30.0	3	OSLA	39.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1362	4	2	87	94	11.0	4	Random	43.0	2	MCTSPlayer	22.0	3	OSLA	45.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1363	4	2	87	94	18.0	4	Random	40.0	2	MCTSPlayer	21.0	3	OSLA	49.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1364	4	2	87	94	27.0	3	Random	28.0	2	MCTSPlayer	25.0	4	OSLA	33.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1365	4	2	87	92	14.0	4	Random	26.0	2	MCTSPlayer	23.0	3	OSLA	39.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1366	4	2	87	92	26.0	3	Random	33.0	1	MCTSPlayer	25.0	4	OSLA	33.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1367	4	2	87	94	16.0	4	Random	32.0	1	MCTSPlayer	22.0	3	OSLA	30.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1368	4	2	87	96	20.0	4	Random	31.0	2	MCTSPlayer	27.0	3	OSLA	35.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1369	4	2	87	90	32.0	3	Random	41.0	1	MCTSPlayer	28.0	4	OSLA	39.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1370	4	2	87	90	20.0	4	Random	30.0	2	MCTSPlayer	23.0	3	OSLA	31.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1371	4	2	87	92	16.0	4	Random	26.0	3	MCTSPlayer	27.0	2	OSLA	41.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1372	4	2	87	94	31.0	2	Random	31.0	2	MCTSPlayer	30.0	4	OSLA	33.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1373	4	2	87	90	29.0	3	Random	41.0	2	MCTSPlayer	29.0	3	OSLA	48.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1374	4	2	87	94	23.0	3	Random	31.0	1	MCTSPlayer	26.0	2	OSLA	21.0	4	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1375	4	2	87	90	25.0	3	Random	24.0	4	MCTSPlayer	46.0	1	OSLA	31.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1376	4	2	87	92	17.0	4	Random	35.0	2	MCTSPlayer	22.0	3	OSLA	37.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1377	4	2	87	90	25.0	4	Random	31.0	2	MCTSPlayer	26.0	3	OSLA	38.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1378	4	2	87	94	20.0	4	Random	29.0	2	MCTSPlayer	25.0	3	OSLA	36.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1379	4	2	87	90	24.0	3	Random	26.0	2	MCTSPlayer	17.0	4	OSLA	39.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1380	4	2	87	92	22.0	4	Random	24.0	2	MCTSPlayer	23.0	3	OSLA	50.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1381	4	2	87	94	14.0	4	Random	36.0	1	MCTSPlayer	36.0	1	OSLA	26.0	3	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1382	4	2	87	96	28.0	2	Random	24.0	4	MCTSPlayer	25.0	3	OSLA	38.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1383	4	2	87	94	25.0	3	Random	41.0	1	MCTSPlayer	16.0	4	OSLA	35.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1384	4	2	87	94	19.0	4	Random	28.0	2	MCTSPlayer	22.0	3	OSLA	31.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1385	4	2	87	96	40.0	1	Random	27.0	3	MCTSPlayer	26.0	4	OSLA	38.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1386	4	2	87	90	32.0	1	Random	22.0	4	MCTSPlayer	31.0	3	OSLA	32.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1387	4	2	87	92	35.0	1	Random	34.0	3	MCTSPlayer	22.0	4	OSLA	35.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1388	4	2	87	94	31.0	3	Random	26.0	4	MCTSPlayer	33.0	1	OSLA	32.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1389	4	2	87	92	12.0	4	Random	43.0	1	MCTSPlayer	24.0	3	OSLA	38.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1390	4	2	87	94	14.0	4	Random	34.0	2	MCTSPlayer	26.0	3	OSLA	42.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1391	4	2	87	92	18.0	4	Random	30.0	2	MCTSPlayer	25.0	3	OSLA	31.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1392	4	2	87	94	25.0	3	Random	35.0	1	MCTSPlayer	35.0	1	OSLA	22.0	4	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1393	4	2	87	92	26.0	3	Random	33.0	2	MCTSPlayer	22.0	4	OSLA	45.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1394	4	2	87	92	20.0	4	Random	24.0	3	MCTSPlayer	26.0	2	OSLA	50.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1395	4	2	87	92	15.0	4	Random	34.0	2	MCTSPlayer	28.0	3	OSLA	48.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1396	4	2	87	90	24.0	4	Random	26.0	3	MCTSPlayer	37.0	1	OSLA	34.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1397	4	2	87	90	26.0	4	Random	35.0	2	MCTSPlayer	31.0	3	OSLA	52.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1398	4	2	87	94	18.0	4	Random	28.0	2	MCTSPlayer	26.0	3	OSLA	49.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1399	4	2	87	96	29.0	1	Random	22.0	4	MCTSPlayer	28.0	2	OSLA	28.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1400	4	2	87	92	26.0	2	Random	23.0	3	MCTSPlayer	23.0	3	OSLA	39.0	1	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1401	4	2	87	90	20.0	4	Random	46.0	1	MCTSPlayer	26.0	3	OSLA	29.0	2	rhea	0	0		0	0		0	0		0	0		0	0	
SushiGo	1402	4	2	87	90	24.0	3	Random	24.0	3	rhea	32.0	1	MCTSPlayer	30.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1403	4	2	87	90	29.0	2	Random	23.0	3	rhea	22.0	4	MCTSPlayer	36.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1404	4	2	87	94	23.0	3	Random	36.0	2	rhea	45.0	1	MCTSPlayer	22.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1405	4	2	87	90	28.0	3	Random	33.0	2	rhea	36.0	1	MCTSPlayer	27.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1406	4	2	87	92	20.0	4	Random	36.0	2	rhea	42.0	1	MCTSPlayer	32.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1407	4	2	87	96	32.0	3	Random	39.0	1	rhea	28.0	4	MCTSPlayer	39.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1408	4	2	87	92	12.0	4	Random	29.0	3	rhea	33.0	2	MCTSPlayer	40.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1409	4	2	87	90	20.0	4	Random	28.0	2	rhea	24.0	3	MCTSPlayer	39.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1410	4	2	87	92	21.0	4	Random	29.0	2	rhea	44.0	1	MCTSPlayer	22.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1411	4	2	87	96	25.0	3	Random	33.0	1	rhea	25.0	3	MCTSPlayer	29.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1412	4	2	87	92	23.0	4	Random	33.0	2	rhea	38.0	1	MCTSPlayer	31.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1413	4	2	87	96	35.0	1	Random	27.0	4	rhea	28.0	3	MCTSPlayer	29.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1414	4	2	87	90	18.0	4	Random	26.0	2	rhea	30.0	1	MCTSPlayer	26.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1415	4	2	87	92	15.0	4	Random	24.0	3	rhea	34.0	1	MCTSPlayer	33.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1416	4	2	87	92	31.0	3	Random	32.0	2	rhea	34.0	1	MCTSPlayer	28.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1417	4	2	87	92	15.0	4	Random	30.0	3	rhea	33.0	2	MCTSPlayer	36.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1418	4	2	87	96	18.0	4	Random	36.0	1	rhea	23.0	3	MCTSPlayer	25.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1419	4	2	87	92	14.0	4	Random	43.0	1	rhea	29.0	2	MCTSPlayer	24.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1420	4	2	87	90	26.0	4	Random	27.0	3	rhea	38.0	1	MCTSPlayer	29.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1421	4	2	87	92	16.0	4	Random	37.0	1	rhea	35.0	2	MCTSPlayer	23.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1422	4	2	87	92	23.0	3	Random	43.0	1	rhea	38.0	2	MCTSPlayer	23.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1423	4	2	87	90	15.0	4	Random	38.0	1	rhea	35.0	2	MCTSPlayer	29.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1424	4	2	87	92	19.0	4	Random	27.0	2	rhea	32.0	1	MCTSPlayer	25.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1425	4	2	87	94	27.0	4	Random	34.0	1	rhea	31.0	2	MCTSPlayer	30.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1426	4	2	87	90	20.0	4	Random	31.0	1	rhea	29.0	2	MCTSPlayer	26.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1427	4	2	87	92	38.0	1	Random	29.0	3	rhea	38.0	1	MCTSPlayer	27.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1428	4	2	87	90	28.0	2	Random	26.0	4	rhea	32.0	1	MCTSPlayer	27.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1429	4	2	87	92	28.0	2	Random	26.0	4	rhea	36.0	1	MCTSPlayer	28.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1430	4	2	87	92	22.0	4	Random	38.0	1	rhea	32.0	2	MCTSPlayer	28.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1431	4	2	87	92	16.0	4	Random	29.0	2	rhea	23.0	3	MCTSPlayer	31.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1432	4	2	87	90	23.0	4	Random	29.0	2	rhea	31.0	1	MCTSPlayer	28.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1433	4	2	87	94	25.0	4	Random	36.0	1	rhea	36.0	1	MCTSPlayer	27.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1434	4	2	87	90	22.0	4	Random	27.0	3	rhea	39.0	1	MCTSPlayer	28.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1435	4	2	87	90	18.0	4	Random	39.0	1	rhea	20.0	3	MCTSPlayer	28.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1436	4	2	87	92	20.0	4	Random	39.0	1	rhea	37.0	2	MCTSPlayer	24.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1437	4	2	87	96	17.0	3	Random	29.0	2	rhea	17.0	3	MCTSPlayer	32.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1438	4	2	87	92	14.0	4	Random	23.0	3	rhea	30.0	1	MCTSPlayer	29.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1439	4	2	87	92	47.0	1	Random	39.0	2	rhea	30.0	3	MCTSPlayer	28.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1440	4	2	87	92	21.0	4	Random	43.0	2	rhea	45.0	1	MCTSPlayer	32.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1441	4	2	87	92	21.0	4	Random	37.0	1	rhea	31.0	3	MCTSPlayer	32.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1442	4	2	87	96	18.0	4	Random	27.0	2	rhea	19.0	3	MCTSPlayer	32.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1443	4	2	87	92	22.0	4	Random	29.0	2	rhea	40.0	1	MCTSPlayer	28.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1444	4	2	87	98	23.0	3	Random	34.0	1	rhea	19.0	4	MCTSPlayer	32.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1445	4	2	87	92	14.0	4	Random	23.0	3	rhea	33.0	2	MCTSPlayer	41.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1446	4	2	87	92	20.0	4	Random	41.0	1	rhea	30.0	3	MCTSPlayer	34.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1447	4	2	87	90	27.0	4	Random	49.0	1	rhea	29.0	3	MCTSPlayer	30.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1448	4	2	87	94	19.0	4	Random	25.0	2	rhea	34.0	1	MCTSPlayer	25.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1449	4	2	87	90	19.0	4	Random	37.0	2	rhea	43.0	1	MCTSPlayer	34.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1450	4	2	87	92	17.0	4	Random	33.0	3	rhea	40.0	1	MCTSPlayer	34.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1451	4	2	87	94	20.0	4	Random	39.0	2	rhea	36.0	3	MCTSPlayer	43.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1452	4	2	87	92	20.0	4	Random	33.0	1	rhea	28.0	3	MCTSPlayer	33.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1453	4	2	87	92	16.0	4	Random	36.0	2	rhea	31.0	3	MCTSPlayer	40.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1454	4	2	87	92	24.0	4	Random	33.0	2	rhea	38.0	1	MCTSPlayer	33.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1455	4	2	87	96	27.0	3	Random	42.0	1	rhea	23.0	4	MCTSPlayer	31.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1456	4	2	87	90	16.0	4	Random	35.0	1	rhea	31.0	2	MCTSPlayer	22.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1457	4	2	87	90	20.0	4	Random	31.0	2	rhea	37.0	1	MCTSPlayer	31.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1458	4	2	87	92	14.0	4	Random	35.0	3	rhea	39.0	1	MCTSPlayer	38.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1459	4	2	87	92	18.0	4	Random	38.0	2	rhea	41.0	1	MCTSPlayer	24.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1460	4	2	87	90	16.0	4	Random	34.0	2	rhea	40.0	1	MCTSPlayer	26.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1461	4	2	87	92	32.0	1	Random	28.0	4	rhea	32.0	1	MCTSPlayer	30.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1462	4	2	87	90	25.0	3	Random	35.0	1	rhea	25.0	3	MCTSPlayer	30.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1463	4	2	87	94	22.0	3	Random	19.0	4	rhea	36.0	1	MCTSPlayer	30.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1464	4	2	87	90	28.0	3	Random	38.0	1	rhea	30.0	2	MCTSPlayer	22.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1465	4	2	87	92	18.0	3	Random	35.0	1	rhea	15.0	4	MCTSPlayer	29.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1466	4	2	87	92	23.0	4	Random	34.0	2	rhea	30.0	3	MCTSPlayer	36.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1467	4	2	87	90	18.0	4	Random	35.0	2	rhea	42.0	1	MCTSPlayer	24.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1468	4	2	87	92	11.0	4	Random	29.0	2	rhea	32.0	1	MCTSPlayer	27.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1469	4	2	87	92	20.0	4	Random	27.0	2	rhea	41.0	1	MCTSPlayer	27.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1470	4	2	87	92	22.0	4	Random	34.0	1	rhea	34.0	1	MCTSPlayer	26.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1471	4	2	87	96	26.0	3	Random	30.0	2	rhea	21.0	4	MCTSPlayer	35.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1472	4	2	87	90	16.0	4	Random	20.0	3	rhea	37.0	1	MCTSPlayer	36.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1473	4	2	87	90	16.0	4	Random	28.0	2	rhea	27.0	3	MCTSPlayer	33.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1474	4	2	87	98	16.0	4	Random	29.0	2	rhea	40.0	1	MCTSPlayer	23.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1475	4	2	87	94	16.0	4	Random	35.0	1	rhea	31.0	2	MCTSPlayer	23.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1476	4	2	87	94	21.0	4	Random	22.0	3	rhea	38.0	1	MCTSPlayer	29.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1477	4	2	87	96	31.0	2	Random	33.0	1	rhea	28.0	3	MCTSPlayer	28.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1478	4	2	87	92	23.0	4	Random	28.0	3	rhea	33.0	2	MCTSPlayer	35.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1479	4	2	87	94	24.0	4	Random	26.0	3	rhea	30.0	1	MCTSPlayer	29.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1480	4	2	87	94	16.0	4	Random	29.0	2	rhea	26.0	3	MCTSPlayer	32.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1481	4	2	87	92	23.0	4	Random	39.0	1	rhea	34.0	2	MCTSPlayer	32.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1482	4	2	87	92	25.0	4	Random	29.0	3	rhea	34.0	1	MCTSPlayer	31.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1483	4	2	87	94	18.0	4	Random	30.0	2	rhea	28.0	3	MCTSPlayer	37.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1484	4	2	87	90	36.0	2	Random	40.0	1	rhea	32.0	3	MCTSPlayer	28.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1485	4	2	87	92	19.0	4	Random	27.0	1	rhea	22.0	3	MCTSPlayer	24.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1486	4	2	87	90	20.0	4	Random	31.0	2	rhea	36.0	1	MCTSPlayer	24.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1487	4	2	87	92	24.0	4	Random	35.0	1	rhea	35.0	1	MCTSPlayer	34.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1488	4	2	87	92	26.0	3	Random	24.0	4	rhea	36.0	1	MCTSPlayer	28.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1489	4	2	87	94	16.0	4	Random	39.0	1	rhea	30.0	3	MCTSPlayer	32.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1490	4	2	87	92	17.0	3	Random	28.0	1	rhea	17.0	3	MCTSPlayer	26.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1491	4	2	87	94	21.0	3	Random	24.0	2	rhea	31.0	1	MCTSPlayer	18.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1492	4	2	87	92	23.0	4	Random	41.0	1	rhea	40.0	2	MCTSPlayer	30.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1493	4	2	87	92	16.0	4	Random	40.0	2	rhea	43.0	1	MCTSPlayer	30.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1494	4	2	87	92	19.0	4	Random	27.0	2	rhea	34.0	1	MCTSPlayer	26.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	1495	4	2	87	92	20.0	4	Random	28.0	2	rhea	28.0	2	MCTSPlayer	34.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
